anki_note_id,field_note_id,guid,mod
1497484861234,kein,G6{|--Cj6n,1499086122
1497484861235,ja,"x<,*f@)R$`",1499086122
1497484861236,Jacke,l(nd~)[NWa,1499086122
1497484861237,Jeans,LztR;*{i:q,1499086122
1497484861238,Keller,FF+Xr^|q*k,1499086122
1497484861239,jeden,"jPf.,I`t5]",1499086122
1497484861240,jedes,b|_%mlM--/,1499086122
1497484861241,jemand,e{73~c)`f`,1499086122
1497484861242,kennen,PEP|&Jh<df,1499086122
1497484861243,kennenlernen,{HMzhJFK,1499086122
1497484861244,jetzt,"h-*$,xIhFn",1499086122
1497484861245,Job,i@^14|BEE_,1499086122
1497484861246,Kenntnisse,"dp$`d-|XU,",1499086122
1497484861247,joggen,c9VIe!B7#f,1499086122
1497484861248,Kette,w@ZwY#E[<$,1499086122
1497484861249,Jugendherberge,OE7wlN-n4E,1499086122
1497484861250,Kind,cc2{y1Rz@i,1499086122
1497484861251,Jugendliche (männlich),Qk%X:pFrqU,1499086122
1497484861252,Jugendliche (weiblich),tJ`cxh2d5*,1499086122
1497484861253,Kindergarten,L}Znzo6vb0,1499086122
1497484861254,Kino,u4_jl;pW]N,1499086122
1497484861255,Kiosk,uc})5_$5z-,1499086122
1497484861256,Kirche,"q9.,wqa6v(",1499086122
1497484861257,kostenlos,"xNJ-@**>,J",1499086122
1497484861258,klappen,GZgE(LLn+6,1499086122
1497484861259,krank,qzTj-Fi5EU,1499086122
1497484861260,Krankenhaus,NN-/%aL%<-,1499086122
1497484861261,klar,M@4xgYoADk,1499086122
1497484861262,Krankenkasse,lSkAmTgX{Z,1499086122
1497484861263,Krankheit,EEE}>3(B:9,1499086122
1497484861264,Kredit,kChu!WbKjD,1499086122
1497484861265,Klavier,w?cW;$<>$F,1499086122
1497484861266,Kleid,bIiB@*[57n,1499086122
1497484861267,Kreuzung,"mu-)09E,6a",1499086122
1497484861268,Kleidung,C=HPP/=C7$,1499086122
1497484861269,kriegen,u:5~2Zt&Vd,1499086122
1497484861270,klein,pIdx%l{#v1,1499086122
1497484861271,Krimi,Gowb+8&K)<,1499086122
1497484861272,klug,sO2e~I(e.B,1499086122
1497484861273,kochen,Ln5gq+yQ={,1499086122
1497484861274,Küche,s.I1%aTvrR,1499086122
1497484861275,Kuchen,o*9XGH_*93,1499086122
1497484861276,kühl,tfVVS%/1j;,1499086122
1497484861277,Koffer,B_WvCe}?<o,1499086122
1497484861278,Kühlschrank,hW`+^-iFy5,1499086122
1497484861279,Kollege,QuoNgf(k9C,1499086122
1497484861280,Kollegin,exTKgk|)}4,1499086122
1497484861281,Kultur,ExGttw$q=j,1499086122
1497484861282,komisch,d9l6RQw%GA,1499086122
1497484861283,sich kümmern,OS0a9/z$g@,1499086122
1497484861284,kommen,Rd$eJ:oYfU,1499086122
1497484861285,können,"qA,<C8o[+?",1499086122
1497484861286,kündigen,jCUr/RrAv<,1499086122
1497484861287,Kunde,#sg_J?ZXq,1499086122
1497484861288,Kundin,KrvzC@evJt,1499086122
1497484861289,Kunst,E+4K.<VD>6,1499086122
1497484861290,Kontakt,Q{D:PFi8Qe,1499086122
1497484861291,Konto,c]m+=|nn[q,1499086122
1497484861292,Kurs,i;|ngwnTbu,1499086122
1497484861293,kurz,Q*f*`wTtl`,1499086122
1497484861294,kontrollieren,c29>K9[C4`,1499086122
1497484861295,Konzert,Y7iZR=-=D,1499086122
1497484861296,lachen,K1yo!<evlc,1499086122
1497484861297,Kopf,B1sUI_mpU7,1499086122
1497484861298,Laden,Ii(t^WD&=Q,1499086122
1497484861299,Körper,u$Fa^c@n.6,1499086122
1497484861300,Lampe,A;eHjs15(},1499086122
1497484861301,Land,NBw|%MA6@i,1499086122
1497484861302,Kosmetik,n*=>T)]%3V,1499086122
1497484861303,kosten,lnZ7>%Og1A,1499086122
1497484861304,Landschaft,JMR85I~!Tt,1499086122
1497484861305,lang,FsOszFR</6,1499086122
1497484861306,lange,u}#cmJD7PV,1499086122
1497484861307,langsam,K7N2A!dAB),1499086122
1497484861308,Link,HMb>]nl%hi,1499086122
1497484861309,links,"nNZ,p=fotc",1499086122
1497484861310,Löffel,J}c9@TtFlE,1499086122
1497484861311,langweilig,"bGyG~,J+9O",1499086122
1497484861312,Lokal,sPD|W0rjBj,1499086122
1497484861313,Lüge,xK]:<8^9Hb,1499086122
1497484861314,lügen,;:`^N7a6B,1499086122
1497484861315,Laptop,N[[b!=V~o:,1499086122
1497484861316,lassen,"I,)*V#qv2&",1499086122
1497484861317,Lust,E&f9~ga^~q,1499086122
1497484861318,laufen,F#h:&3-TXp,1499086122
1497484861319,lustig,jc~Fl{lS+^,1499086122
1497484861320,laut,v@Qn*HFbwZ,1499086122
1497484861321,leben,"Bd0,{q08uS",1499086122
1497484861322,machen,A)A{g1cW]c,1499086122
1497484861323,Leben,zjjVP}#hZB,1499086122
1497484861324,Lebensmittel,F8:$Rzze*[,1499086122
1497484861325,leer,bW]4+P>]BD,1499086122
1497484861326,Mädchen,"y+,.9WeCtd",1499086122
1497484861327,Magen,mv(*pYPS:+,1499086122
1497484861328,legen,t?yaio;/Pk,1499086122
1497484861329,leicht,k9]#gwj~(i,1499086122
1497484861330,leider,Qu7vOP!}2k,1499086122
1497484861331,leidtun,ualT;!9x*-,1499086122
1497484861332,Mailbox,w>PIckr.9;,1499086122
1497484861333,mal,yPzK*6F.c#,1499086122
1497484861334,Mal,k^lUb8/AS:,1499086122
1497484861335,malen,t(&fTnvET3,1499086122
1497484861336,man,v$:bFa-*tE,1499086122
1497484861337,leihen,B|%x>7PY:T,1499086122
1497484861338,leise,x3$c]QJiYW,1499086122
1497484861339,lernen,EchAMEjCea,1499086122
1497484861340,manche,w{Xk3VPV_q,1499086122
1497484861341,manchmal,ya#a+6c29|,1499086122
1497484861342,Mann,F|x9HUalQh,1499086122
1497484861343,männlich,"u+,y4bAcNs",1499086122
1497484861344,lesen,tKS_IO>![(,1499086122
1497484861345,letzte,wrEh:;pv51,1499086122
1497484861346,Mannschaft,"Q,VQE#BWet",1499086122
1497484861347,Mantel,IFC3GD}Q6q,1499086122
1497484861348,Markt,Eg8:p9m!@@,1499086122
1497484861349,Leute,kX[e|h]|Tq,1499086122
1497484861350,Licht,q_7%/n8*nF,1499086122
1497484861351,lieber,l.u^HP1Yxa,1499086122
1497484861352,Maschine,KzMzp>4I&A,1499086122
1497484861353,Medikament,H^n]m_J8>9,1499086122
1497484861354,Meer,"Oj11p_<Y,J",1499086122
1497484861355,lieben,^PdR4xW}-,1499086122
1497484861356,Lieblingsfarbe,gzv7r*{?#[,1499086122
1497484861357,mehr,GC;MkuxRn3,1499086122
1497484861358,meinen,n%D[9{HzwM,1499086122
1497484861359,Lied,t~-v6aocn!,1499086122
1497484861360,Meinung,+Y)!RA!L/,1499086122
1497484861361,liefern,rq(9S1=-{_,1499086122
1497484861362,liegen,s.aaJZZ!;+,1499086122
1497484861363,meisten,ujz?=**%gf,1499086122
1497484861364,meistens,lHpz6I0!0[,1499086122
1497484861365,Menge,"m,|$@%nCfc",1499086122
1497484861366,Mensch,A5i=<]z?$d,1499086122
1497484861367,Moment,AT!p<1X[EJ,1499086122
1497484861368,morgen,bQ]D}mR@/?,1499086122
1497484861369,Motor,FNbK.;nC$L,1499086122
1497484861370,Motorroller,t23]vEB.{[,1499086122
1497484861371,merken,s#.ijP[/bV,1499086122
1497484861372,müde,LK!9c<#M:I,1499086122
1497484861373,Müll,n!C12pindC,1499086122
1497484861374,Messe,H%;1b;L*X+,1499086122
1497484861375,Messer,c4fCyA54+5,1499086122
1497484861376,Miete,"H2Q%dsrb,Q",1499086122
1497484861377,Mund,r&=U5mxS*=,1499086122
1497484861378,Museum,Jyg${)cjwJ,1499086122
1497484861379,Musik,F&]<2YpP6w,1499086122
1497484861380,mieten,fGflKLUgo$,1499086122
1497484861381,Milch,"CUje2tay,;",1499086122
1497484861382,mindestens,Q55$=RlRHT,1499086122
1497484861383,müssen,MV<(5g-iD_,1499086122
1497484861384,Mütze,"fb/jW,OWQ?",1499086122
1497484861385,Mineralwasser,qSI+e87S1N,1499086122
1497484861386,nach,e`4:-=tYZ7,1499086122
1497484861387,mit,N}D/HbpCV4,1499086122
1497484861388,mitbringen,netaN;+R>D,1499086122
1497484861389,mitspielen,y|&c&=:@Dj,1499086122
1497484861390,mitmachen,fgEK:zcCwq,1499086122
1497484861391,mitkommen,r>!+O7*$KK,1499086122
1497484861392,mitnehmen,N7q{oBihA~,1499086122
1497484861393,Nachbar,u.`!qhkqA;,1499086122
1497484861394,Nachbarin,nLzy6u`&33,1499086122
1497484861395,Nachricht,r<PF&fY]70,1499086122
1497484861396,nächste,b#Go:1xWa,1499086122
1497484861397,Mitarbeiter,v_g>U(Y){p,1499086122
1497484861398,Mittagessen,Lv5E3g>D^.,1499086122
1497484861399,Nähe,e55CP]S>SD,1499086122
1497484861400,Mitte,iwqLPEo!Nl,1499086122
1497484861401,Name,"x0,,)X>K,q",1499086122
1497484861402,Mittel,sz!d{}Q}qt,1499086122
1497484861403,nass,Cttq9&yL(1,1499086122
1497484861404,Möbel,"G}6BF,IWiK",1499086122
1497484861405,Mobiltelefon,"ie+t1,{J(-",1499086122
1497484861406,möchten,N@)!R?LcW7,1499086122
1497484861407,Natur,"xN8$,oK,r6",1499086122
1497484861408,natürlich,t|W$N+)L]Z,1499086122
1497484861409,Mode,JAr_dQFVK#,1499086122
1497484861410,neben,RgSr:8[UjV,1499086122
1497484861411,nebenan,Gejp(k+ox;,1499086122
1497484861412,modern,E%o4=`3JM.,1499086122
1497484861413,mögen,zj{A;=3L&^,1499086122
1497484861414,neblig,cH>DC.z{VE,1499086122
1497484861415,möglich,o-n}6(e4Y_,1499086122
1497484861416,nehmen,H/-k51LmC8,1499086122
1497484861417,nein,j;.X0-OSoi,1499086122
1497484861418,offen,n2~DIqN*91,1499086122
1497484861419,öffnen,v:`ZqZm5hs,1499086122
1497484861420,oft,K]kep0E%o0,1499086122
1497484861421,ohne,F>[i;Q!W9@,1499086122
1497484861422,nennen,p?9syZ&tBm,1499086122
1497484861423,nervös,lR>W@r68_X,1499086122
1497484861424,nett,v@w7t{=FB~,1499086122
1497484861425,Ohr,mV$if;&)n<,1499086122
1497484861426,Öl,n?s5ntu;r),1499086122
1497484861427,neu,3BV1%^09K,1499086122
1497484861428,online,"g.O<,aJ1xr",1499086122
1497484861429,nicht,wqrN`CNq!:,1499086122
1497484861430,nichts,"CMb,3+<PLk",1499086122
1497484861431,nie,Hhj&[q8tqm,1499086122
1497484861432,Orange,m~+[.:Qr/z,1499086122
1497484861433,Ordnung,pgNiCUbAm/,1499086122
1497484861434,niemand,BM>WU+WKft,1499086122
1497484861435,nirgends,G5r{O|)_V:,1499086122
1497484861436,organisieren,vxWg8hhzlO,1499086122
1497484861437,Ort,DX+-l*]t04,1499086122
1497484861438,noch,"csuUc),/&v",1499086122
1497484861439,normal,ByLsSfYxCx,1499086122
1497484861440,Note,C7D2d[lY1M,1499086122
1497484861441,notieren,"OoWYq|DS<,",1499086122
1497484861442,Notiz,zjm1Igu@Rf,1499086122
1497484861443,Paar,bdHTrs~eBc,1499086122
1497484861444,ein paar,l|L(I*A+Bd,1499086122
1497484861445,notwendig,uA69nuI7C/,1499086122
1497484861446,packen,FsIprQ5J{`,1499086122
1497484861447,Nudel,G-M@[%;7#U,1499086122
1497484861448,Nummer,G!Kic<m^s1,1499086122
1497484861449,Paket,vOr?@v_:3x,1499086122
1497484861450,Papier,N-vX4W|PN4,1499086122
1497484861451,Papiere,j5MygRzh|J,1499086122
1497484861452,Parfüm,BL0aRjfA=q,1499086122
1497484861453,Park,utTmPM=aim,1499086122
1497484861454,nur,"Qc7cn:5-.,",1499086122
1497484861455,parken,K&~njw2(u%,1499086122
1497484861456,Partner,c3Szl.286A,1499086122
1497484861457,Partnerin,j/;%Xx$-KN,1499086122
1497484861458,nützlich,nJZ@o5`K`>,1499086122
1497484861459,Party,v.`1*0<VJ5,1499086122
1497484861460,Pass,P+@-2fGy(},1499086122
1497484861461,oben,JBAqeeZ{1k,1499086122
1497484861462,Obst,"v4*|_B,j{$",1499086122
1497484861463,passen,L8A_Y2-m?K,1499086122
1497484861464,passieren,"k.Erz`Uj,=",1499086122
1497484861465,oder,xElr+s3rIY,1499086122
1497484861466,Passwort,"jfXItkOG,B",1499086122
1497484861467,Projekt,pB;$Xk+u$8,1499086122
1497484861468,Pause,C6Q=-:pZoB,1499086122
1497484861469,Prospekt,Q`Y&wr0MZ2,1499086122
1497484861470,Person,x]kN&N8R8u,1499086122
1497484861471,prüfen,QT*<$)j@=T,1499086122
1497484861472,Pferd,s>H^wFUrHX,1499086122
1497484861473,Pflanze,DNBXcpmD}l,1499086122
1497484861474,Prüfung,P?;nPI`M&V,1499086122
1497484861475,Pullover,C:nmZ`SZ$m,1499086122
1497484861476,Pizza,i7?o~?!bO_,1499086122
1497484861477,pünktlich,v2Gjs}@m`!,1499086122
1497484861478,Plakat,Mj;/yIgoP},1499086122
1497484861479,putzen,fgl]bSh;<n,1499086122
1497484861480,Plan,c1rikGw5cs,1499086122
1497484861481,planen,p5Z$jtM7@U,1499086122
1497484861482,Platz,"v,?I+>n-e=",1499086122
1497484861483,plötzlich,n:h~X6zN{F,1499086122
1497484861484,Qualität,ptV>!/4u65,1499086122
1497484861485,Quiz,wf~?QXh|{V,1499086122
1497484861486,Polizei,GrdgAVkMb$,1499086122
1497484861487,Pommes frites,II$g&2(E*l,1499086122
1497484861488,Radio,Ea{7lxz^jm,1499086122
1497484861489,raten,M/|n2aK`k1,1499086122
1497484861490,Portion,j2:/bl?LUM,1499086122
1497484861491,Post,HddR.E4:=V,1499086122
1497484861492,Poster,Qa(;&]]>Sm,1499086122
1497484861493,Rathaus,k?U4*jdV*7,1499086122
1497484861494,Postkarte,h%Emp6]i@8,1499086122
1497484861495,Postleitzahl,olu:^ifMnF,1499086122
1497484861496,Rätsel,rzqGBJJI2P,1499086122
1497484861497,rauchen,A|qRm4_N#T,1499086122
1497484861498,Praktikum,"r,QS%lPL+r",1499086122
1497484861499,Raum,v~+NI^SY-g,1499086122
1497484861500,praktisch,bG9iLeIe(=,1499086122
1497484861501,rechnen,k|Vo:ov>O=,1499086122
1497484861502,Praxis,"G`[k}WY,Fh",1499086122
1497484861503,Rechnung,vdo;[j1$UL,1499086122
1497484861504,recht haben,"D.cqRK,`6R",1499086122
1497484861505,Preis,CU%1P|G>f=,1499086122
1497484861506,preiswert,i&K~1sw69=,1499086122
1497484861507,privat,"y%c0s0bs`,",1499086122
1497484861508,rechts,E?daR{;V^V,1499086122
1497484861509,reden,uxW8_6k9?|,1499086122
1497484861510,Regen,k5<Iu7*B>%,1499086122
1497484861511,pro,JkCF#vLb>j,1499086122
1497484861512,probieren,zKl[w&BL6K,1499086122
1497484861513,regnen,sY_(641[BG,1499086122
1497484861514,reich,Ngbq%7}fMv,1499086122
1497484861515,Problem,chNK]z([[),1499086122
1497484861516,Reifen,AN#{T*=HK2,1499086122
1497484861517,Produkt,mh!|6n<+9),1499086122
1497484861518,Reihe,cgT#s3Tp4A,1499086122
1497484861519,Programm,kG|e&vscu|,1499086122
1497484861520,Reinigung,q1qxhS|Rzl,1499086122
1497484861521,rund,Nh+r%K)ke1,1499086122
1497484861522,Reis,cNO%<(``nl,1499086122
1497484861523,Reise,r^s{;eSm&e,1499086122
1497484861524,Reisebüro,gp1KYw;u$2,1499086122
1497484861525,Reiseführer,Aoa`f6p:Rl,1499086122
1497484861526,Rundgang,t[JRae$o)l,1499086122
1497484861527,Sache,PmI{wKa4;Z,1499086122
1497484861528,reisen,qdVYr`hPu,1499086122
1497484861529,reiten,N}&WSxo$*Q,1499086122
1497484861530,renovieren,AbiXC*hqc9,1499086122
1497484861531,Saft,tc2108#GM!,1499086122
1497484861532,sagen,O/e;V}}{pK,1499086122
1497484861533,Rentner,ypO?&Y?5)4,1499086122
1497484861534,Rentnerin,k4#>lR6%U,1499086122
1497484861535,Salat,q>tEKw:npB,1499086122
1497484861536,Salz,Ll-HsK>gHS,1499086122
1497484861537,Reparatur,E3K-VO(E|p,1499086122
1497484861538,sammeln,sZ1|LWjdM),1499086122
1497484861539,reparieren,ntK]U}|0sG,1499086122
1497484861540,Satz,JHglIdH59y,1499086122
1497484861541,sauber,"D0A+c-$,(>",1499086122
1497484861542,reservieren,oD/~nby-@T,1499086122
1497484861543,sauer,Gh]Mgg~(xA,1499086122
1497484861544,Rest,C1ti_y<S|1,1499086122
1497484861545,schade,Jjeiw?;Gty,1499086122
1497484861546,schädlich,Qj&w`~)Dd),1499086122
1497484861547,Restaurant,bt.ff!VBRT,1499086122
1497484861548,schaffen,i3*aDuR2l(,1499086122
1497484861549,Rezept,G[`xb]=*:J,1499086122
1497484861550,Schalter,"kgsb&>,igz",1499086122
1497484861551,Rezeption,"sw^B,.X>8U",1499086122
1497484861552,richtig,Lcou%xkvaJ,1499086122
1497484861553,scharf,NTglQ-rh3_,1499086122
1497484861554,riechen,Ih!CNZ)h)@,1499086122
1497484861555,scheinen,Ebl[:J?^qc,1499086122
1497484861556,Rind,sf0=3y&z&P,1499086122
1497484861557,Ring,pkok45K9}W,1499086122
1497484861558,Rock,D%u}Vs2hra,1499086122
1497484861559,schenken,DY&:r*3fo>,1499086122
1497484861560,romantisch,CKyuk}:h?o,1499086122
1497484861561,Schere,vsQ4pY5Bs],1499086122
1497484861562,Rose,"j,zKr2M*0x",1499086122
1497484861563,Rücken,EzJ}pwW3-1,1499086122
1497484861564,schicken,hEs5R;BS>-,1499086122
1497484861565,Schiff,sj~[P/?/m=,1499086122
1497484861566,Rucksack,l`K.LA@]:G,1499086122
1497484861567,Schild,"o;uOCy%J=,",1499086122
1497484861568,schimpfen,DN=x/&([Px,1499086122
1497484861569,rufen,"I6o{iEA,4n",1499086122
1497484861570,Ruhe,pU.R>{<]la,1499086122
1497484861571,ruhig,qC>hNTp;(k,1499086122
1497484861572,Schirm,J=UqG83[e?,1499086122
1497484861573,schlafen,vSaF.ti.dn,1499086122
1497484861574,Schlafzimmer,s;4DMc^M#*,1499086122
1497484861575,Schüler,AYd<=ft!N7,1499086122
1497484861576,Schülerin,M4CEcKn!M9,1499086122
1497484861577,schlecht,f%dgG506qX,1499086122
1497484861578,schwach,p]^N|`p7/#,1499086122
1497484861579,schließen,g:?1{G!sBl,1499086122
1497484861580,schwanger,C`U#SlJyeu,1499086122
1497484861581,Schwein,dB)C^CJgO-,1499086122
1497484861582,schwer,v%q[oy?}b4,1499086122
1497484861583,schlimm,A)VjhWpz&%,1499086122
1497484861584,Schloss,Hf2r|WnCYj,1499086122
1497484861585,schwierig,gq+y?X}FVL,1499086122
1497484861586,Schwimmbad,cqoIx61vzp,1499086122
1497484861587,Schluss,I#|.j@fKc{,1499086122
1497484861588,schwimmen,"E/D;i,Z/^H",1499086122
1497484861589,See (Teich),mb7%$r^UO.,1499086122
1497484861590,Schlüssel,o`<KyJ9*o2,1499086122
1497484861591,schmecken,Zt/1Sy}l],1499086122
1497484861592,See (Meer),O*=W4Tgr=K,1499086122
1497484861593,Schmerz,"zw&B,gq~Gx",1499086122
1497484861594,sehen,Jy0ueL:]O_,1499086122
1497484861595,schmutzig,tDpp]%|%<C,1499086122
1497484861596,Schnee,nP|z1ze8N&,1499086122
1497484861597,sich schneiden,g9.Z=FZA?r,1499086122
1497484861598,schneien,MUfQ?Xxi]],1499086122
1497484861599,Sehenswürdigkeit,q27S=e:D}z,1499086122
1497484861600,sehr,D]<s!lr=?-,1499086122
1497484861601,Seife,C:c3!^~T+{,1499086122
1497484861602,sein,k15H@`6;4K,1499086122
1497484861603,schnell,NrE|O|zVl$,1499086122
1497484861604,Schokolade,zSPD3uoR9+,1499086122
1497484861605,schon,y2&4(8asyQ,1499086122
1497484861606,schön,vt3k}WRP1M,1499086122
1497484861607,Schrank,e_gx#mpvad,1499086122
1497484861608,an sein,J`gx()_fz*,1499086122
1497484861609,aus sein,gsN^Occ_D_,1499086122
1497484861610,auf sein,K8PEJ(NsKR,1499086122
1497484861611,weg sein,"o.]Pm;k,Wq",1499086122
1497484861612,zu sein,hS#%|[MrPR,1499086122
1497484861613,schrecklich,OVJn%H0zZ,1499086122
1497484861614,seit,A?FB8wJy>g,1499086122
1497484861615,Seite,s(/;H&&I-Y,1499086122
1497484861616,schreiben,ov?A=RT*Rt,1499086122
1497484861617,selbst,NGFVFXs:ti,1499086122
1497484861618,Sendung,sT_EuF6(?y,1499086122
1497484861619,schriftlich,oOuAvN57Iv,1499086122
1497484861620,Schuh,j37>G[cKn3,1499086122
1497484861621,Service,Az*QnxSD5Z,1499086122
1497484861622,Schule,LGV~6%@;_s,1499086122
1497484861623,sich setzen,NXZzX#i}#3,1499086122
1497484861624,sicher,"K,8nd6jteM",1499086122
1497484861625,singen,y:HkJ8g}l5,1499086122
1497484861626,spielen,BJcG|MB:Vy,1499086122
1497484861627,Sport,L_6582;=>D,1499086122
1497484861628,sportlich,mXLd$d?&|l,1499086122
1497484861629,Situation,CoO}VnKEB;,1499086122
1497484861630,Sportplatz,l!7vEOd6UD,1499086122
1497484861631,sitzen,mVqi9Do+@3,1499086122
1497484861632,sprechen,wcN`$_{B/G,1499086122
1497484861633,Sprache,G@Qc4KMW{~,1499086122
1497484861634,Ski,Ik_`U%My}H,1499086122
1497484861635,so,DLk`j0!p`6,1499086122
1497484861636,Sprechstunde,QVH-B$[)v_,1499086122
1497484861637,Stadt,v5%7jLTT6w,1499086122
1497484861638,Sofa,bQ}L7$-_jx,1499086122
1497484861639,Stadtplan,qr/oDcG?e7,1499086122
1497484861640,Star,lMKCIx1INl,1499086122
1497484861641,sofort,uge;U&31U,1499086122
1497484861642,stark,F1F#Wif%S;,1499086122
1497484861643,sogar,EC%r(4n-ki,1499086122
1497484861644,stattfinden,n|cTvvry9-,1499086122
1497484861645,sollen,bhfN#4C.id,1499086122
1497484861646,stehen,NNGSOscXxg,1499086122
1497484861647,Sonne,H=W=x:0._s,1499086122
1497484861648,sonnig,y6bi|4Ym=i,1499086122
1497484861649,Stelle,pbIp#qfIW8,1499086122
1497484861650,sonst,"wGGf,h<8[e",1499086122
1497484861651,stellen,ze5kNYxK3=,1499086122
1497484861652,spannend,"oupFu.Q,-C",1499086122
1497484861653,sparen,Ig?P;OH`tZ,1499086122
1497484861654,sterben,O3m/CNqH;z,1499086122
1497484861655,Spaß,ENq+^KT>jj,1499086122
1497484861656,Stiefel,emHRxZ(y:B,1499086122
1497484861657,Stift,QF2Ui+&b)/,1499086122
1497484861658,Stipendium,"F_4,`Gks+G",1499086122
1497484861659,spät,"P<,xOBPAOn",1499086122
1497484861660,später,zg~3xCNX6i,1499086122
1497484861661,Stock,Aa{j!X`/Yo,1499086122
1497484861662,spazieren gehen,A?;qd.G^r7,1499086122
1497484861663,Stockwerk,KRC$<DhT92,1499086122
1497484861664,Spaziergang,d#gsjS:i+j,1499086122
1497484861665,stören,P$(#kkWZDY,1499086122
1497484861666,Strand,FM[oUo7Jhe,1499086122
1497484861667,speichern,v0nw`qa0we,1499086122
1497484861668,Straße,Kd1mBaYGlv,1499086122
1497484861669,Straßenbahn,Nw)j;-_pb9,1499086122
1497484861670,Speisekarte,oS_|wjnIyK,1499086122
1497484861671,Spiel,NgWj5:?;ad,1499086122
1497484861672,sich streiten,l$S]1I#~0;,1499086122
1497484861673,streng,j{`oS-@PB4,1499086122
1497484861674,Stress,L88*!w78#Q,1499086122
1497484861675,stressig,nKC`;iz;<6,1499086122
1497484861676,teilnehmen,"I,/s/s`a<v",1499086122
1497484861677,Stück,cYtZV@(QjE,1499086122
1497484861678,Telefon,bjlSt73?)/,1499086122
1497484861679,telefonieren,m/{PUwuRcm,1499086122
1497484861680,Student,c)8E>pyrO:,1499086122
1497484861681,Studentin,tSUh=}w?Ni,1499086122
1497484861682,studieren,iMdG#oSXTz,1499086122
1497484861683,Teller,OwG(Z:f[]@,1499086122
1497484861684,Tennis,P^QnVQ|T}J,1499086122
1497484861685,Studium,cA.uWZ2C;J,1499086122
1497484861686,Stuhl,h*dN9OEf.&,1499086122
1497484861687,suchen,eNVbXQ;mqm,1499086122
1497484861688,Termin,IqzhWyMM?x,1499086122
1497484861689,teuer,pR|YQ4)PZy,1499086122
1497484861690,Text,C%PQ96uhRs,1499086122
1497484861691,Theater,xJEVnD(DJ),1499086122
1497484861692,super,MbXqWDVt.@,1499086122
1497484861693,Thema,wAV5KRv&Jh,1499086122
1497484861694,Ticket,JXt=.~&!J0,1499086122
1497484861695,Supermarkt,s3[t!aQ+wF,1499086122
1497484861696,Suppe,J`aR3mu$kW,1499086122
1497484861697,tief,"P|hw;y),;z",1499086122
1497484861698,Tier,g@U~-*&v0R,1499086122
1497484861699,surfen,dn0^T;AjYO,1499086122
1497484861700,süß,Jx&FQ7QsYm,1499086122
1497484861701,Tipp,fau+zf}J}S,1499086122
1497484861702,Tisch,b:C:^9F%f^,1499086122
1497484861703,Titel,E)F0.FV_kz,1499086122
1497484861704,Süßigkeiten,k}-}tHF~$y,1499086122
1497484861705,Toilette,M/.hd9N:lU,1499086122
1497484861706,sympathisch,n$2j{:Ms`S,1499086122
1497484861707,toll,l^bA~?.5q;,1499086122
1497484861708,Tomate,"mG5nA,[zgZ",1499086122
1497484861709,Topf,iFq{lL(s*7,1499086122
1497484861710,Tablet,B]@}em*C^A,1499086122
1497484861711,Tablette,xv#+H6[0DZ,1499086122
1497484861712,Torte,M{KC;&Mn65,1499086122
1497484861713,tot,QR_GOU79&m,1499086122
1497484861714,Tafel,nHRbn_8dgf,1499086122
1497484861715,total,LEvNpE1hT.,1499086122
1497484861716,Tour,t1`(iUJ*pw,1499086122
1497484861717,tanzen,rHo5AivL?d,1499086122
1497484861718,Tasche,"QbQ/K7Zb,J",1499086122
1497484861719,Tourist,HTmXx+nwp#,1499086122
1497484861720,Touristin,oANhT8&q`X,1499086122
1497484861721,tragen,NE5h_JPr}),1499086122
1497484861722,Taschengeld,cQOQz8o:c6,1499086122
1497484861723,trainieren,D&~3BBaRqU,1499086122
1497484861724,Tasse,t-/d5_pVRo,1499086122
1497484861725,austauschen,y=`PpKh4*P,1499086122
1497484861726,tauschen,e9mL6^QhcL,1499086122
1497484861727,Taxi,N}bM60Vld^,1499086122
1497484861728,Training,Dm^l^Si?(e,1499086122
1497484861729,Traum,uIyEK*j^$~,1499086122
1497484861730,träumen,BEjO!g}YC`,1499086122
1497484861731,Team,nmB-2G06oU,1499086122
1497484861732,Tee,z.6YX)h>7W,1499086122
1497484861733,traurig,OA}_Cw0mX`,1499086122
1497484861734,teilen,Hwc2+mHxU!,1499086122
1497484861735,sich treffen,CK:6mZ6cfe,1499086122
1497484861736,unbedingt,m>x.GI:!x6,1499086122
1497484861737,und,O8d2WjCfzZ,1499086122
1497484861738,Treppe,J=KyX$}l7<,1499086122
1497484861739,Unfall,K|C%J>;DI$,1499086122
1497484861740,trinken,EEgr=k.$Cd,1499086122
1497484861741,trocken,b#]aqqV~o6,1499086122
1497484861742,Universität,B52M1WHdy:,1499086122
1497484861743,unten,lFMKg9;ZCt,1499086122
1497484861744,unter,M6|F;<|_[n,1499086122
1497484861745,tschüs,G?q!&|Gdqj,1499086122
1497484861746,T-Shirt,"nr<~-b&g,.",1499086122
1497484861747,sich unterhalten,Bf2@v4%&dl,1499086122
1497484861748,tun,G/os*AB(M$,1499086122
1497484861749,Tür,qa!@>1z/?a,1499086122
1497484861750,Unterkunft,C67&BnZ(ey,1499086122
1497484861751,unternehmen,J92;(@@]74,1499086122
1497484861752,typisch,CMC=xwRUV_,1499086122
1497484861753,Unterricht,HJ)-Ba<EpL,1499086122
1497484861754,üben,QRf2Sd<5Bf,1499086122
